Timestamp,ATV_101_ATV_CFG_ChannelStatus,ATV_101_ATV_CFG_DataStatus,ATV_101_ATV_CFG_FailCode0,ATV_101_ATV_CFG_FailCode1,ATV_101_ATV_CFG_FailCode2,ATV_101_ATV_CFG_Info,ATV_101_ATV_CFG_State,ATV_101_ATV_CFG_WarningCode,ATV_101_ATV_ST_CFGW,ATV_101_ATV_ST_PresentValue,ATV_101_ATV_ST_STW,ATV_101_ATV_ST_SetPoint,ATV_102_ATV_CFG_ChannelStatus,ATV_102_ATV_CFG_DataStatus,ATV_102_ATV_CFG_FailCode0,ATV_102_ATV_CFG_FailCode1,ATV_102_ATV_CFG_FailCode2,ATV_102_ATV_CFG_Info,ATV_102_ATV_CFG_State,ATV_102_ATV_CFG_WarningCode,ATV_102_ATV_ST_CFGW,ATV_102_ATV_ST_PresentValue,ATV_102_ATV_ST_STW,ATV_102_ATV_ST_SetPoint,ATV_103_ATV_CFG_ChannelStatus,ATV_103_ATV_CFG_DataStatus,ATV_103_ATV_CFG_FailCode0,ATV_103_ATV_CFG_FailCode1,ATV_103_ATV_CFG_FailCode2,ATV_103_ATV_CFG_Info,ATV_103_ATV_CFG_State,ATV_103_ATV_CFG_WarningCode,ATV_103_ATV_ST_CFGW,ATV_103_ATV_ST_PresentValue,ATV_103_ATV_ST_STW,ATV_103_ATV_ST_SetPoint,ATV_PID_CONDSUM1_ST_BYPASSW,ATV_PID_CONDSUM1_ST_CONDW,ATV_PID_CONDSUM1_ST_REARMREQW,ATV_PID_PIDCTL_CFG_GAIN,ATV_PID_PIDCTL_CFG_KD,ATV_PID_PIDCTL_CFG_OPHILIM,ATV_PID_PIDCTL_CFG_OPLOLIM,ATV_PID_PIDCTL_CFG_TD,ATV_PID_PIDCTL_CFG_TI,ATV_PID_PIDCTL_ST_CFGW,ATV_PID_PIDCTL_ST_OP,ATV_PID_PIDCTL_ST_PV,ATV_PID_PIDCTL_ST_SP,ATV_PID_PIDCTL_ST_STW,FT_100_Calc_flow,FT_100_KFact,FT_100_KFact_Value,FT_100_Ref_CMD,FT_101_Calc_flow,FT_101_KFact,FT_101_KFact_Value,FT_101_Ref_CMD,FT_102_Calc_flow,FT_102_KFact,FT_102_KFact_Value,FT_102_Ref_CMD,FT_210_Calc_flow,FT_210_KFact,FT_210_Ref_CMD,FT_211_Calc_flow,FT_211_KFact,FT_211_Ref_CMD,FT_220_Calc_flow,FT_220_KFact,FT_220_Ref_CMD,FT_220_Ref_FC_220_CMD,FT_221_Calc_flow,FT_221_KFact,FT_221_Ref_CMD,FT_221_Ref_FC_220_CMD,FT_600_AINPUT1_ST_PV,PT_101_AINPUT1_ST_PV,PT_201_AINPUT1_ST_PV,PT_210_AINPUT1_ST_PV,PT_220_AINPUT1_ST_PV,PT_700_AINPUT1_ST_PV,P_101_Alarm,P_101_CONDSUM_ST_BYPASSW,P_101_CONDSUM_ST_CONDW,P_101_CONDSUM_ST_REARMREQW,P_101_Freq_OP,P_101_Freq_SP,P_101_Run_CMD,P_101_Running,P_101_SDDEVCTL_ST_OP,P_101_SDDEVCTL_ST_PV,P_101_SDDEVCTL_ST_SP,P_101_SDDEVCTL_ST_STW,P_102_Alarm,P_102_CONDSUM_ST_BYPASSW,P_102_CONDSUM_ST_CONDW,P_102_CONDSUM_ST_REARMREQW,P_102_Freq_OP,P_102_Freq_SP,P_102_Run_CMD,P_102_Running,P_102_SDDEVCTL_ST_OP,P_102_SDDEVCTL_ST_PV,P_102_SDDEVCTL_ST_SP,P_102_SDDEVCTL_ST_STW,P_103_Alarm,P_103_CONDSUM_ST_BYPASSW,P_103_CONDSUM_ST_CONDW,P_103_CONDSUM_ST_REARMREQW,P_103_Freq_OP,P_103_Freq_SP,P_103_Run_CMD,P_103_Running,P_103_SDDEVCTL_ST_OP,P_103_SDDEVCTL_ST_PV,P_103_SDDEVCTL_ST_SP,P_103_SDDEVCTL_ST_STW,TT_201_AINPUT1_ST_PV
11/09/2020 16:10:49,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.68000031,40,1,85.68000031,20000,1713600,1,0,3600,0,0,86.40000153,3600,86400,0,47.70000076,20000,0,48.06000137,20000,0,37.65000153,48000,0,1,37.70000076,72000,0,0,0,0.552000046,0.30806601,0,0,0,0,0,0,0,59.96666718,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:10:50,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.68000031,40,1,85.86000061,20000,1695600,1,0,3600,0,0,86.40000153,3600,86400,0,47.34000015,20000,0,46.97999954,20000,0,37.57500076,48000,0,1,37.54999924,72000,0,0,0,0.552000046,0.305848688,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:10:51,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,84.77999878,40,1,84.77999878,20000,1699200,1,0,3600,0,0,79.19999695,3600,79200,0,47.34000015,20000,0,47.34000015,20000,0,37.42499924,48000,0,1,37.40000153,72000,0,0,0,0.556000054,0.30581516,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:10:52,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,84.95999908,40,1,84.95999908,20000,1706400,1,0,3600,0,0,86.40000153,3600,86400,0,47.15999985,20000,0,47.15999985,20000,0,37.27500153,48000,0,1,37.34999847,72000,0,0,0,0.556000054,0.306748599,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:10:57,0,4615,2,0,4,54,5,0,480,899.5,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,84.59999847,40,1,84.59999847,20000,1710000,1,0,3600,0,0,86.40000153,3600,86400,0,46.97999954,20000,0,47.15999985,20000,0,37.27500153,48000,0,1,37.25,72000,0,0,0,0.556000054,0.305891722,0,0,0,0,0,0,0,59.96666718,0,1,1,0,899.5,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:01,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.68000031,40,1,85.86000061,20000,1710000,1,0,3600,0,0,86.40000153,3600,86400,0,47.52000046,20000,0,47.70000076,20000,0,37.72499847,48000,0,1,37.59999847,72000,0,0,0,0.552000046,0.306090862,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:03,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,86.76000214,40,1,86.58000183,20000,1728000,1,0,3600,0,0,86.40000153,3600,86400,0,47.88000107,20000,0,48.06000137,20000,0,37.79999924,48000,0,1,37.84999847,72000,0,0,0,0.556000054,0.307618111,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:04,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,86.40000153,40,1,86.40000153,20000,1717200,1,0,3600,0,0,86.40000153,3600,86400,0,47.70000076,20000,0,47.88000107,20000,0,37.65000153,48000,0,1,37.79999924,72000,0,0,0,0.548000038,0.307015806,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:16,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.31999969,40,1,85.5,20000,1699200,1,0,3600,0,0,82.80000305,3600,82800,0,47.15999985,20000,0,47.52000046,20000,0,37.65000153,48000,0,1,37.29999924,72000,0,0,0,0.552000046,0.306604385,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:19,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.5,40,1,85.31999969,20000,1702800,1,0,3600,0,0,86.40000153,3600,86400,0,47.70000076,20000,0,47.52000046,20000,0,37.5,48000,0,1,37.54999924,72000,0,0,0,0.552000046,0.307077259,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:24,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,84.77999878,40,1,84.77999878,20000,1699200,1,0,3600,0,0,86.40000153,3600,86400,0,48.59999847,20000,0,47.34000015,20000,0,37.34999847,48000,0,1,37.40000153,72000,0,0,0,0.556000054,0.306538016,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:25,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.5,40,1,85.31999969,20000,1706400,1,0,3600,0,0,82.80000305,3600,82800,0,47.52000046,20000,0,47.88000107,20000,0,37.20000076,48000,0,1,37.29999924,72000,0,0,0,0.556000054,0.305622488,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:35,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.68000031,40,1,85.68000031,20000,1717200,1,0,3600,0,0,86.40000153,3600,82800,0,46.97999954,20000,0,47.88000107,20000,0,37.79999924,48000,0,1,37.59999847,72000,0,0,0,0.556000054,0.306860059,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:43,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.68000031,40,1,85.86000061,20000,1720800,1,0,3600,0,0,86.40000153,3600,86400,0,48.59999847,20000,0,47.70000076,20000,0,37.79999924,48000,0,1,37.65000153,72000,0,0,0,0.560000002,0.307972848,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:44,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,86.04000092,40,1,86.04000092,20000,1717200,1,0,3600,0,0,82.80000305,3600,82800,0,47.70000076,20000,0,47.88000107,20000,0,37.79999924,48000,0,1,37.59999847,72000,0,0,0,0.560000002,0.307464659,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:45,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.86000061,40,1,85.86000061,20000,1720800,1,0,3600,0,0,86.40000153,3600,86400,0,48.06000137,20000,0,47.88000107,20000,0,37.65000153,48000,0,1,37.54999924,72000,0,0,0,0.556000054,0.307067573,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:46,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.86000061,40,1,86.04000092,20000,1717200,1,0,3600,0,0,86.40000153,3600,86400,0,48.59999847,20000,0,48.06000137,20000,0,37.72499847,48000,0,1,37.65000153,72000,0,0,0,0.556000054,0.306891233,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:54,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,86.40000153,40,1,86.58000183,20000,1713600,1,0,3600,0,0,86.40000153,3600,86400,0,47.88000107,20000,0,47.88000107,20000,0,37.72499847,48000,0,1,37.70000076,72000,0,0,0,0.548000038,0.306953281,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:11:56,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,86.04000092,40,1,86.04000092,20000,1710000,1,0,3600,0,0,86.40000153,3600,86400,0,48.41999817,20000,0,47.52000046,20000,0,37.57500076,48000,0,1,37.59999847,72000,0,0,0,0.560000002,0.306769609,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:00,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.86000061,40,1,85.86000061,20000,1717200,1,0,3600,0,0,82.80000305,3600,86400,0,47.70000076,20000,0,47.70000076,20000,0,37.72499847,48000,0,1,37.65000153,72000,0,0,0,0.552000046,0.307207286,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:01,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.86000061,40,1,85.86000061,20000,1710000,1,0,3600,0,0,82.80000305,3600,82800,0,47.34000015,20000,0,47.70000076,20000,0,37.79999924,48000,0,1,37.54999924,72000,0,0,0,0.552000046,0.307964265,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:02,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.5,40,1,85.5,20000,1706400,1,0,3600,0,0,82.80000305,3600,82800,0,48.24000168,20000,0,47.52000046,20000,0,37.57500076,48000,0,1,37.54999924,72000,0,0,0,0.556000054,0.306839764,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:04,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.86000061,40,1,85.86000061,20000,1717200,1,0,3600,0,0,86.40000153,3600,86400,0,47.34000015,20000,0,47.88000107,20000,0,37.57500076,48000,0,1,37.54999924,72000,0,0,0,0.556000054,0.307140768,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:05,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,86.04000092,40,1,85.86000061,20000,1717200,1,0,3600,0,0,82.80000305,3600,86400,0,47.52000046,20000,0,48.41999817,20000,0,37.65000153,48000,0,1,37.54999924,72000,0,0,0,0.552000046,0.30638814,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:13,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,86.04000092,40,1,86.22000122,20000,1720800,1,0,3600,0,0,86.40000153,3600,86400,0,47.88000107,20000,0,48.41999817,20000,0,37.72499847,48000,0,1,37.45000076,72000,0,0,0,0.552000046,0.307739109,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:27,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,86.04000092,40,1,86.04000092,20000,1717200,1,0,3600,0,0,86.40000153,3600,86400,0,48.59999847,20000,0,47.70000076,20000,0,37.72499847,48000,0,1,37.54999924,72000,0,0,0,0.552000046,0.308310807,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:29,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,86.22000122,40,1,86.04000092,20000,1717200,1,0,3600,0,0,86.40000153,3600,86400,0,48.59999847,20000,0,48.24000168,20000,0,37.72499847,48000,0,1,37.59999847,72000,0,0,0,0.552000046,0.307852656,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:30,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.86000061,40,1,85.86000061,20000,1717200,1,0,3600,0,0,82.80000305,3600,86400,0,48.41999817,20000,0,47.70000076,20000,0,37.79999924,48000,0,1,37.65000153,72000,0,0,0,0.548000038,0.307948232,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:33,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.68000031,40,1,85.68000031,20000,1720800,1,0,3600,0,0,82.80000305,3600,86400,0,47.88000107,20000,0,48.24000168,20000,0,37.65000153,48000,0,1,37.65000153,72000,0,0,0,0.552000046,0.307340473,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:34,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,86.04000092,40,1,86.04000092,20000,1717200,1,0,3600,0,0,82.80000305,3600,82800,0,46.97999954,20000,0,47.70000076,20000,0,37.79999924,48000,0,1,37.65000153,72000,0,0,0,0.552000046,0.307267636,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:35,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.68000031,40,1,85.86000061,20000,1717200,1,0,3600,0,0,86.40000153,3600,82800,0,48.24000168,20000,0,47.70000076,20000,0,37.72499847,48000,0,1,37.59999847,72000,0,0,0,0.556000054,0.307409167,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:37,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.68000031,40,1,85.68000031,20000,1717200,1,0,3600,0,0,82.80000305,3600,86400,0,47.88000107,20000,0,47.88000107,20000,0,37.72499847,48000,0,1,37.84999847,72000,0,0,0,0.552000046,0.306595296,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:39,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,86.22000122,40,1,86.22000122,20000,1713600,1,0,3600,0,0,86.40000153,3600,86400,0,48.77999878,20000,0,47.70000076,20000,0,37.65000153,48000,0,1,37.5,72000,0,0,0,0.556000054,0.3081716,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:45,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.86000061,40,1,85.86000061,20000,1720800,1,0,3600,0,0,86.40000153,3600,82800,0,48.06000137,20000,0,47.34000015,20000,0,37.65000153,48000,0,1,37.59999847,72000,0,0,0,0.556000054,0.306838483,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:47,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.68000031,40,1,85.5,20000,1724400,1,0,3600,0,0,86.40000153,3600,86400,0,48.06000137,20000,0,47.70000076,20000,0,37.72499847,48000,0,1,37.65000153,72000,0,0,0,0.552000046,0.306876838,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:49,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.31999969,40,1,85.13999939,20000,1706400,1,0,3600,0,0,82.80000305,3600,86400,0,48.77999878,20000,0,48.06000137,20000,0,37.20000076,48000,0,1,37.45000076,72000,0,0,0,0.552000046,0.305490702,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:12:53,0,4615,2,0,4,54,5,0,480,899.5,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,85.68000031,40,1,85.68000031,20000,1724400,1,0,3600,0,0,86.40000153,3600,86400,0,48.24000168,20000,0,47.52000046,20000,0,37.65000153,48000,0,1,37.5,72000,0,0,0,0.556000054,0.305140078,0,0,0,0,0,0,0,59.96666718,0,1,1,0,899.5,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
